,Australia,Austria,Belgium,Canada,Finland,France,Germany,Italy,Japan,Netherlands,Spain,Sweden,Switzerland,United Kingdom,United States
1950,0.23340611810660955,0.138523571368477,0.11439495721035968,0.21167251211374669,0.2784927116801899,0.11615781410624144,0.20057789767549886,0.03952612947281034,0.26745831860743485,0.18063179744188443,0.07882579608140734,0.16254725439694584,0.11728884906045758,0.2445285166815121,0.3407937628891341
1951,0.23340611810660955,0.13334705524857876,0.11439495721035968,0.26853262259125427,0.24369269187568626,0.12155149739260153,0.2111878116583338,0.03952612947281034,0.26745831860743485,0.18150676309149527,0.07882579608140734,0.1655464272213475,0.0920934666696926,0.23066975762915648,0.36814340452383865
1952,0.23340611810660955,0.15187898295781446,0.11439495721035968,0.224414273565289,0.2077820331412517,0.13130232177402215,0.22407127863749055,0.045418786389628395,0.26745831860743485,0.2264216664381856,0.07882579608140734,0.22472778929305529,0.10165033585239656,0.24724311897011786,0.3567297745503005
1953,0.23340611810660955,0.1718603351806217,0.11439495721035968,0.21453940844034372,0.27553100786704066,0.14693557234892796,0.2356916606186907,0.048591755498684275,0.26793656325402837,0.18442331525686478,0.07882579608140734,0.20236216259347564,0.0924409891854273,0.22052571749805078,0.35716047756816993
1954,0.23340611810660955,0.15218957392500834,0.10098313464086925,0.20705362358756263,0.2218501262537106,0.1374692762522383,0.2337970331217559,0.05158341208722267,0.2643497284045769,0.1526328966543372,0.07882579608140734,0.21017264713039915,0.1052993222676108,0.20816713339466147,0.31678206964291705
1955,0.23340611810660955,0.12982702428704795,0.09851772608030114,0.20625726349684123,0.21685225106902126,0.1309298114170545,0.21245089665629033,0.05103947452567024,0.22943786920324874,0.15059131013857857,0.07761021440992658,0.21729291514199248,0.09105089912248855,0.21952560086540657,0.3315336480049428
1956,0.23340611810660955,0.14038711717164037,0.10423747394081913,0.20418672726096562,0.23027247147235377,0.14931457232274933,0.21737692814832088,0.05466572493601981,0.21676438606852005,0.1764514060048548,0.0767686578681322,0.2259247586616231,0.09939143950012108,0.20259505501278655,0.33939397808105864
1957,0.23340611810660955,0.14866954296347756,0.11045030351345073,0.20339036717024422,0.21083629019856184,0.14871264967595588,0.21914524714546002,0.056750818921970814,0.2335029486992938,0.16925724399694336,0.07658164530328898,0.22407228565549747,0.0920934666696926,0.2041666668640846,0.33088759347813873
1958,0.23340611810660955,0.14690952748271216,0.10473055565293275,0.194710042181381,0.2073192669204471,0.16390824169942605,0.21257720515608602,0.05847328786688686,0.24569818718742897,0.1426194008865686,0.07536606363180821,0.2162123277748456,0.108427024909223,0.20088056935682502,0.31096757890168064
1959,0.23340611810660955,0.1364529649205177,0.10581533541958271,0.2110354240411696,0.19760117628355117,0.16512806623759646,0.21156673715772079,0.060558381852837864,0.2320682147595132,0.1483552868117953,0.07667515158571057,0.1917288997418692,0.09921767824225373,0.1946655588539645,0.3295954844245306
1960,0.22538993981877914,0.13769532878929328,0.10975998911649167,0.21071688000488104,0.19232564136637909,0.15488422055387932,0.21990309814423395,0.06182756949646021,0.2335029486992938,0.15457726476458356,0.07994787147046653,0.1904594834402946,0.10434363534934041,0.17066275967050318,0.33271808130408353
1961,0.22211551519819595,0.16047199971684556,0.11331017744370973,0.2169284887125079,0.1844586156127014,0.1551592172682413,0.23114455462604716,0.06083035063361409,0.22130771021115864,0.16109089793390877,0.08013488403530972,0.20196390968246736,0.10564684478334549,0.1799495569736281,0.33121062074154073
1962,0.2157363078725047,0.15954022681526384,0.12445382413747753,0.21876011692116712,0.2018586255149532,0.14764526145151,0.23266025662359502,0.0661790699888797,0.25263273456303525,0.15418839114253427,0.08163098455405529,0.20649234067248431,0.11772325220512594,0.19830884087288275,0.32151980283948006
1963,0.2214375985680885,0.15684843843291676,0.12297457900113667,0.21461904444941587,0.1938990465171146,0.14630273878499872,0.226092214634221,0.06309675714008256,0.16415747494323113,0.14106390639837155,0.076114113891181,0.19877118560975607,0.10955647308536073,0.17359167266610412,0.3266882390539124
1964,0.23414106639919474,0.15974728746005978,0.1280040124646956,0.2169284887125079,0.20491288257226337,0.1554698513742974,0.22192403414096443,0.06908007031715936,0.17527666297653086,0.1391195382881252,0.07480502593727863,0.1997912443819056,0.11946086478379939,0.16430487536297922,0.31548996058930895
1965,0.236720225246041,0.1586084539136822,0.13816149573423614,0.21987502104817708,0.20694905394380347,0.15641056082704502,0.20714593966487285,0.07125582056336911,0.16774430979268265,0.14923025246140612,0.07349593798337625,0.2248361548169848,0.1144217883056464,0.1714485655961522,0.3106445516382786
1966,0.226485229565856,0.16067906036164148,0.14575495410078587,0.22226410132034127,0.22943949227490557,0.14455639866343756,0.2025988336722293,0.07089319552233415,0.1511253083235573,0.15117462057165246,0.07134529348767948,0.2316748732775049,0.12215416428074323,0.18209266404358002,0.3132287697454948
1967,0.24282152402269386,0.15457077134016153,0.14575495410078587,0.23078515429106017,0.22296076518364158,0.1446826520958091,0.19843065317897274,0.0687174452761244,0.1474189123124574,0.1543828279535589,0.0708777620755715,0.2264757547538807,0.12111159673353915,0.20523822039906056,0.30989082135700724
1968,0.23666705694500656,0.14608128490352842,0.15177055098857203,0.2418545595520876,0.20435756310729788,0.14517118675715535,0.2051250036681424,0.07334091454932011,0.15339697039487657,0.15632719606380524,0.06751153590839395,0.2291138299608393,0.12797516641929926,0.20981018214829128,0.339178626572124
1969,0.250968515186547,0.15446724101776357,0.16044878912177174,0.2577021253574433,0.1831628701944486,0.1506887682896849,0.22078725764280355,0.07189041438518028,0.15507082665795396,0.1657573813985,0.06676348564902117,0.24003511694440785,0.1297127789979727,0.21666812477213737,0.35102295956353147
1970,0.2512854584936998,0.1586084539136822,0.16745054943378512,0.25738358132115474,0.18279265721780494,0.1650858254149179,0.20171467417365976,0.0631874134003413,0.15901634499235062,0.15564666722521903,0.07190633118220907,0.23895198242812066,0.1347518554761257,0.24274259412321883,0.3373481387461792
1971,0.2593175392335163,0.15985081778245777,0.18125683737296647,0.2625600867526097,0.19926713467844762,0.1531160942897424,0.19843065317897274,0.063640694701635,0.1761135911080695,0.1671184390756724,0.07377645683064103,0.2434237044227719,0.13431745233145734,0.21595375574882006,0.3223171602707684
1972,0.2794622611288011,0.16337084874398855,0.18973784282132072,0.2684608651262516,0.1944543659820801,0.15844704547522784,0.19312569618755526,0.07053057048129918,0.16762474863103427,0.16974333602450495,0.07237386259431706,0.24226655773639194,0.13831396126240628,0.1915937720537001,0.3302421041106629
1973,0.2972941633233521,0.15633078682092694,0.20679847006045196,0.2683519629321777,0.19935968792260853,0.1554533935088264,0.22078725764280355,0.06672300755043213,0.18950444121268853,0.17081273848514042,0.07330892541853304,0.22267537426244136,0.14969532365271734,0.18959353878841168,0.33199621033321663
1974,0.3266697879019634,0.16834030421909088,0.21991444360267423,0.28460412514926364,0.19251074785470093,0.19080371503327606,0.21990309814423395,0.06336872592085879,0.24617643183402252,0.1758680955717809,0.07228035631189546,0.2304313220835319,0.16090292478516105,0.25753003290588694,0.3325628601038041
1975,0.3304799515426058,0.1659591068039377,0.24387821481139613,0.2711578884728618,0.2251820430435035,0.16625355528614064,0.20234621667263802,0.07143713308388658,0.2256119120305005,0.19249244291438708,0.07845177095172096,0.2506053106668963,0.1799297825216353,0.24224253580689675,0.2918400386259178
1976,0.3101651977847366,0.15570960488653918,0.23815846695087814,0.25340056998089594,0.2698734813120905,0.192148105832612,0.2211661831421905,0.08258785309571152,0.20935159404632026,0.1870482122056973,0.07985436518804492,0.272640051834938,0.18905224855967087,0.2055239680083875,0.30274437926145786
1977,0.2981106139189181,0.15974728746005978,0.24545607629015972,0.2447028723909889,0.2424426114091177,0.18525872323725656,0.24402802160520393,0.09047494773822184,0.22345981112082958,0.18860370669389437,0.07919982121109373,0.27760640098509515,0.17541198981708434,0.2132391534602143,0.30471398245961195
1978,0.2823293999266312,0.17248151711500948,0.2466394723992324,0.2312468707214167,0.20942558177517076,0.17559656818230346,0.2337970331217559,0.10389207425651525,0.22238376066599413,0.1751875667331947,0.07901280864625054,0.27824702632206505,0.1739350191252119,0.19152233515136838,0.29993378752946354
